"osm_id","name","access","active_traffic_management","admin_name","alt_name","bicycle","bridge","bridge.name","bridge_ref","carriageway_ref","carriageway_ref.backward","carriageway_ref.forward","change","change.lanes","check_date","construction_contract_name","cycleway","cycleway.both","destination","destination.colour","destination.lanes","destination.ref","destination.ref.lanes","destination.ref.to","destination.symbol","destination.symbol.lanes","embankment","enforcement.maxspeed","foot","from.motorway","hazard","highway","highway_1","incline","int_ref","is_in","junction.ref","lane_markings","lanes","lanes.backward","lanes.forward","layer","lit","maxheight","maxheight.signed","maxspeed","maxspeed.advisory","maxspeed.enforcement","maxspeed.type","maxspeed.variable","mkgmap.flare.check","motor_vehicle","national_highways.area","note","old_ref","oneway","opening_date","operator","operator.wikidata","placement","placement.forward","project_name","proposed.active_traffic_management","ref","shoulder","shoulder.surface","sidewalk","smoothness","source","source.bridge","source.destination","source.lit","source.maxspeed","source.operator","start_date","surface","traffic_calming","tunnel","turn","turn.lanes","turn.lanes.forward","width","start_longitude","start_latitude","end_longitude","end_latitude"
"958641602",NA,NA,"yes",NA,NA,NA,NA,NA,NA,"WS",NA,NA,NA,NA,NA,NA,NA,NA,"Heathrow (Terminals 4, 5 & Cargo);Gatwick",NA,NA,"M25 South",NA,"M3;M23;M20","airport",NA,NA,NA,NA,NA,NA,"motorway_link",NA,NA,NA,NA,"4B",NA,"1",NA,NA,NA,"yes",NA,NA,"70 mph",NA,NA,"GB:motorway","peak_traffic",NA,NA,"DBFO5",NA,NA,"yes",NA,"National Highways","Q5760006",NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,-0.493888,51.4916681,-0.4949574,51.4901297
"958641603",NA,NA,"yes",NA,NA,NA,NA,NA,NA,"ES",NA,NA,NA,NA,NA,NA,NA,NA,"Heathrow (Terminal 5);Gatwick",NA,NA,"M25 South",NA,"M3;M23;M20","airport",NA,NA,NA,NA,NA,NA,"motorway_link",NA,NA,NA,NA,"4B",NA,"2",NA,NA,NA,"yes",NA,NA,"70 mph",NA,NA,"GB:motorway","peak_traffic",NA,NA,"DBFO5",NA,NA,"yes",NA,"National Highways","Q5760006",NA,NA,NA,NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,-0.4936685,51.4917193,-0.4949574,51.4901297
"958641619",NA,NA,"yes",NA,NA,NA,NA,NA,NA,"NW",NA,NA,NA,NA,NA,NA,NA,NA,"London (West);Heathrow (Terminals 1, 2 & 3);The West;Slough;Reading",NA,"London (West);Heathrow (Terminals 1, 2 & 3)|The West;Slough;Reading","M4","M4|M4",NA,"airport","airport|",NA,NA,NA,NA,NA,"motorway_link",NA,NA,"E 30",NA,"15",NA,"2",NA,NA,NA,"yes",NA,NA,"70 mph",NA,NA,"GB:motorway","peak_traffic",NA,NA,"DBFO5",NA,NA,"yes",NA,"National Highways","Q5760006",NA,NA,NA,NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,-0.4957406,51.5007462,-0.4949893,51.4996778
"958829039",NA,NA,"no",NA,NA,NA,NA,NA,NA,"NE",NA,NA,NA,NA,NA,NA,NA,NA,"London (W & C);Uxbridge",NA,NA,"M40",NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway_link",NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,"yes",NA,NA,"70 mph",NA,NA,"GB:motorway","no",NA,NA,"DBFO5",NA,NA,"yes",NA,"National Highways","Q5760006",NA,NA,NA,NA,"M40","yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,-0.52664,51.5606034,-0.5230516,51.5604844
"960976769",NA,NA,"yes",NA,NA,NA,NA,NA,NA,"K",NA,NA,NA,NA,NA,NA,NA,NA,"Watford;M1",NA,NA,"M25",NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway_link",NA,NA,NA,NA,"18",NA,"1",NA,NA,NA,"yes",NA,NA,"70 mph",NA,NA,"GB:motorway","peak_traffic",NA,NA,"DBFO5",NA,NA,"yes",NA,"National Highways","Q5760006",NA,NA,NA,NA,"M25","no",NA,NA,NA,NA,NA,NA,NA,"Stats19",NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,-0.4968792,51.6545662,-0.4962465,51.6543988
"960976772",NA,NA,"yes",NA,NA,NA,NA,NA,NA,"K",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway_link",NA,NA,NA,NA,"18",NA,"2",NA,NA,NA,"yes",NA,NA,"70 mph",NA,NA,"GB:motorway","peak_traffic",NA,NA,"DBFO5",NA,NA,"no",NA,"National Highways","Q5760006",NA,NA,NA,NA,"M25","no",NA,NA,NA,NA,NA,NA,NA,"Stats19",NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,-0.4963226,51.6552177,-0.4968792,51.6545662
"960976773",NA,NA,"no",NA,NA,NA,NA,NA,NA,"J",NA,NA,NA,NA,NA,NA,NA,NA,"Amersham;Chorleywood",NA,NA,"A404",NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway_link",NA,NA,NA,NA,"18",NA,"2",NA,NA,NA,"yes",NA,NA,"40 mph",NA,NA,NA,"no",NA,NA,"DBFO5",NA,NA,"yes",NA,"National Highways","Q5760006",NA,NA,NA,NA,"M25","no",NA,NA,NA,NA,NA,NA,NA,"Stats19",NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,-0.4963226,51.6552177,-0.496165,51.6553289
"960976774",NA,NA,"no",NA,NA,NA,NA,NA,NA,"K",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway_link",NA,NA,NA,NA,"18",NA,"1",NA,NA,NA,"yes",NA,NA,"70 mph",NA,NA,"GB:motorway","no",NA,NA,"DBFO5",NA,NA,"yes",NA,"National Highways","Q5760006",NA,NA,NA,NA,"M25","no",NA,NA,NA,NA,NA,NA,NA,"Stats19",NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,-0.4959334,51.6555238,-0.4961251,51.6552481
"961590397",NA,NA,"no",NA,NA,NA,NA,NA,NA,"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway_link",NA,NA,NA,NA,"20",NA,"2",NA,NA,NA,"yes",NA,NA,"70 mph",NA,NA,"GB:motorway","no",NA,NA,"DBFO5",NA,NA,"yes",NA,"National Highways","Q5760006",NA,NA,NA,NA,"M25","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,-0.4431398,51.6996905,-0.4440789,51.6990624
"961590413",NA,NA,"yes",NA,NA,NA,NA,NA,NA,"K",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway_link",NA,NA,NA,NA,"20",NA,"1",NA,NA,NA,"yes",NA,NA,"70 mph",NA,NA,"GB:motorway","peak_traffic",NA,NA,"DBFO5",NA,NA,"yes",NA,"National Highways","Q5760006",NA,NA,NA,NA,"M25","yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,-0.4428845,51.7016262,-0.4419026,51.7023886
"962266225",NA,NA,"yes",NA,NA,NA,NA,NA,NA,"M",NA,NA,NA,NA,NA,NA,NA,NA,"Heathrow",NA,NA,"M25",NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway_link",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"yes",NA,"no","70 mph",NA,NA,"GB:motorway","peak_traffic",NA,NA,"DBFO5",NA,NA,"yes",NA,"National Highways","Q5760006",NA,NA,NA,NA,"M25","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,-0.3790408,51.7160387,-0.382825,51.7163656
"962266226",NA,NA,"no",NA,NA,NA,NA,NA,NA,"M",NA,NA,NA,NA,NA,NA,NA,NA,"Heathrow",NA,NA,"M25",NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway_link",NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,"yes",NA,NA,"70 mph",NA,NA,"GB:motorway","no",NA,NA,"DBFO5",NA,NA,"yes",NA,"National Highways","Q5760006",NA,NA,NA,NA,"M25","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,-0.3717143,51.7146455,-0.3721436,51.7148856
"962266234",NA,NA,"yes",NA,NA,NA,NA,NA,NA,"K",NA,NA,NA,NA,NA,NA,NA,NA,"Stansted;Dartford",NA,NA,"M25",NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway_link",NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,"yes",NA,NA,"70 mph",NA,NA,"GB:motorway","peak_traffic",NA,NA,"DBFO5",NA,NA,"yes",NA,"National Highways","Q5760006",NA,NA,NA,NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,-0.3777823,51.7169723,-0.3765526,51.7166842
"962266243",NA,NA,"no",NA,NA,NA,NA,NA,NA,"L",NA,NA,NA,NA,NA,NA,NA,NA,"Stansted;Dartford;Heathrow",NA,NA,"M25",NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway_link",NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,"yes",NA,NA,"70 mph",NA,NA,"GB:motorway","no",NA,NA,"8",NA,NA,"yes",NA,"National Highways","Q5760006",NA,NA,NA,NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,-0.3865066,51.7212334,-0.3858248,51.7200528
"962266266",NA,NA,"yes",NA,NA,NA,NA,NA,NA,"K",NA,NA,NA,NA,NA,NA,NA,NA,"Stansted",NA,NA,"M25",NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway_link",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"yes",NA,NA,"70 mph",NA,NA,"GB:motorway","peak_traffic",NA,NA,"DBFO5",NA,NA,"yes",NA,"National Highways","Q5760006",NA,NA,NA,NA,"M25","yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,-0.3699165,51.7150693,-0.3641072,51.7129142
"970453154",NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Heathrow (Terminals 4, 5 & Cargo)",NA,"Heathrow (Terminal 5 only)|Heathrow (Terminal 4 & Cargo)","A3113","|A3113",NA,"airport","airport|airport",NA,NA,NA,NA,NA,"motorway_link",NA,NA,NA,NA,"14",NA,"2",NA,NA,NA,"yes",NA,NA,"70 mph",NA,NA,"GB:motorway","peak_traffic",NA,NA,"DBFO5",NA,NA,"yes",NA,"National Highways","Q5760006",NA,NA,NA,NA,"M25","yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,-0.5034247,51.477869,-0.5034821,51.4772076
"972266607",NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"M25",NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway_link",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"yes","default",NA,"70 mph",NA,NA,"GB:motorway","peak_traffic",NA,NA,"DBFO5",NA,NA,"yes",NA,"National Highways","Q5760006",NA,NA,NA,NA,"M25",NA,NA,NA,NA,NA,NA,NA,"GPS and photos [bidirectional]","Stats19 2010-2012",NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,0.2678198,51.4994499,0.2677152,51.5031783
"975958647",NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Heathrow (Terminals 1,2&3)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway_link",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"yes",NA,NA,"50 mph",NA,NA,"sign","no",NA,NA,"DBFO5",NA,NA,"yes",NA,"National Highways","Q5760006",NA,NA,NA,NA,"M4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"left",NA,NA,-0.4508182,51.4952203,-0.4520057,51.495236
"988157877",NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Colnbrook;Datchet;Langley",NA,NA,"A4;B470",NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway_link",NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,"yes",NA,NA,"70 mph",NA,NA,"GB:motorway","peak_traffic",NA,NA,"3",NA,NA,"yes",NA,"National Highways","Q5760006",NA,NA,NA,NA,"M4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.5348166,51.4928925,-0.5397111,51.492011
"988157878",NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway_link",NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,"yes",NA,NA,"70 mph",NA,NA,"GB:motorway","peak_traffic",NA,NA,"3",NA,NA,"yes",NA,"National Highways","Q5760006",NA,NA,NA,NA,"M4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"|merge_to_left",NA,NA,-0.5422957,51.4923614,-0.5382924,51.4928166
"988157880",NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Colnbrook;Langley;Eton Datchet",NA,NA,"A4;B470",NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway_link",NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,"yes",NA,NA,"70 mph",NA,NA,"GB:motorway","peak_traffic",NA,NA,"3",NA,NA,"yes",NA,"National Highways","Q5760006",NA,NA,NA,NA,"M4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"left;through|through;right|right",NA,NA,-0.5452439,51.4915306,-0.5448839,51.4916373
"988157881",NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Colnbrook;Langley;Eton Datchet",NA,NA,"A4;B470",NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway_link",NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,"yes",NA,NA,"70 mph",NA,NA,"GB:motorway","peak_traffic",NA,NA,"3",NA,NA,"yes",NA,"National Highways","Q5760006",NA,NA,NA,NA,"M4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.5498908,51.4899483,-0.5452439,51.4915306
"1018515477",NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway_link",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"no",NA,NA,"70 mph",NA,NA,"GB:motorway","no",NA,NA,"4",NA,NA,"yes",NA,"National Highways","Q5760006",NA,NA,NA,NA,"M20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,"merge_to_right",NA,NA,NA,0.8621683,51.1637384,0.8604196,51.1650267
"1018515478",NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway_link",NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,"yes",NA,NA,"70 mph",NA,NA,"GB:motorway","no",NA,NA,"4",NA,NA,"yes",NA,"National Highways","Q5760006",NA,NA,NA,NA,"M20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,0.8665805,51.1603493,0.8663865,51.1606576
"1018515481",NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ashford;Faversham",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway_link",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"no",NA,NA,"70 mph",NA,NA,"GB:motorway","no",NA,NA,"4",NA,NA,"yes",NA,"National Highways","Q5760006",NA,NA,NA,NA,"M20",NA,NA,NA,NA,NA,NA,"http://www.autobahn-bilder.de",NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,0.8624439,51.1639491,0.8629981,51.1636693
"1018515483",NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway_link",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"yes",NA,NA,"70 mph",NA,NA,"GB:motorway","no",NA,NA,"4",NA,NA,"yes",NA,"National Highways","Q5760006",NA,NA,NA,NA,"M20",NA,NA,NA,NA,"survey",NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,0.8696186,51.160829,0.8705279,51.160017
"1023706727",NA,NA,"yes",NA,NA,NA,NA,NA,NA,"L",NA,NA,NA,NA,NA,NA,NA,NA,"London (N & C);Barnet",NA,NA,"A1;A1081",NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway_link",NA,NA,"E 15",NA,NA,NA,"3",NA,NA,NA,"yes",NA,NA,"70 mph",NA,NA,"GB:motorway","peak_traffic",NA,NA,"DBFO5",NA,"A1178","yes",NA,"National Highways","Q5760006",NA,NA,NA,NA,"M25","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,-0.2256336,51.6849409,-0.2264398,51.6851222
"1023706728",NA,NA,"yes",NA,NA,NA,NA,NA,NA,"M",NA,NA,NA,NA,NA,NA,NA,NA,"Heathrow;Watford (M1)",NA,NA,"M25",NA,NA,"airport",NA,NA,NA,NA,NA,NA,"motorway_link",NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,"yes",NA,NA,"70 mph",NA,NA,"GB:motorway","peak_traffic",NA,NA,"DBFO5",NA,"A6","yes",NA,"National Highways","Q5760006",NA,NA,NA,NA,"M25","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,-0.2311534,51.6859537,-0.2322899,51.6875546
"1023706732",NA,NA,NA,NA,NA,NA,NA,NA,NA,"L",NA,NA,NA,NA,NA,NA,NA,NA,"South Mimms services",NA,NA,"A1(M)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway_link",NA,NA,"E 15",NA,NA,NA,"2",NA,NA,NA,"yes",NA,NA,"70 mph",NA,NA,NA,NA,NA,NA,"DBFO5",NA,NA,"yes",NA,"National Highways","Q5760006",NA,NA,NA,NA,"A1(M)","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,-0.226347,51.6897941,-0.2267998,51.6889352
"1028143046",NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023-09-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway_link",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"no",NA,NA,"70 mph",NA,NA,"GB:motorway","no",NA,NA,"4",NA,NA,"yes","2023-09-25","National Highways","Q5760006",NA,NA,NA,NA,"M2",NA,NA,NA,NA,"local knowledge",NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,0.6568424,51.3256202,0.6586331,51.3281394
"1028143050",NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway_link",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,"70 mph",NA,NA,"GB:motorway","no",NA,NA,"4",NA,NA,"yes","2024","National Highways","Q5760006",NA,NA,NA,NA,"M2","yes",NA,NA,NA,"https://nationalhighways.co.uk/our-roads/south-east/m2-junction-5-improvements/",NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,0.6605728,51.3292986,0.660858,51.3289364
"1028143059",NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023-09-28",NA,NA,NA,"London",NA,NA,"M2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway_link",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"no",NA,NA,"70 mph",NA,NA,"GB:motorway","no",NA,NA,"4",NA,NA,"yes","2023-09-28","National Highways","Q5760006",NA,NA,NA,NA,"M2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6615083,51.3286858,0.6619311,51.327426
"1030783399",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A1(M)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway_link",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"yes",NA,NA,"70 mph",NA,NA,NA,NA,NA,NA,"DBFO5",NA,NA,"yes",NA,"National Highways","Q5760006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,-0.2451234,51.7555381,-0.2426901,51.7592625
"1032077024",NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Winnersh;Woodley;Earley",NA,NA,"A329",NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway_link",NA,NA,NA,NA,NA,NA,"4",NA,NA,NA,"yes",NA,NA,"40 mph",NA,NA,NA,"no",NA,NA,NA,NA,NA,"yes",NA,"Wokingham Borough Council",NA,NA,NA,NA,NA,"A329(M)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://www.publications.parliament.uk/pa/ld200607/ldhansrd/text/70711w0004.htm",NA,"asphalt",NA,NA,NA,NA,NA,NA,-0.8907992,51.4382185,-0.8908826,51.4379084
"1032917838",NA,NA,NA,NA,NA,NA,NA,NA,NA,"K",NA,NA,NA,NA,NA,NA,NA,NA,"The North Hatfield",NA,NA,"A1 (M)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway_link",NA,NA,"E 15",NA,NA,NA,"2",NA,NA,NA,"yes","default",NA,"70 mph",NA,NA,NA,NA,NA,NA,"DBFO5",NA,NA,"yes",NA,"National Highways","Q5760006",NA,NA,NA,NA,"A1(M)","yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,-0.2290315,51.6882204,-0.2255119,51.691777
"1038277532",NA,NA,"yes",NA,NA,NA,NA,NA,NA,"L",NA,NA,NA,NA,NA,NA,NA,NA,"Sutton;Reigate;Redhill (A25)",NA,NA,"A217",NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway_link",NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,"yes",NA,NA,"70 mph",NA,NA,"GB:motorway","peak_traffic",NA,NA,"DBFO5",NA,NA,"yes",NA,"National Highways","Q5760006",NA,NA,NA,NA,"M25","no",NA,NA,NA,"bing",NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,-0.1994486,51.258955,-0.1990816,51.2591491
"1038277533",NA,NA,"no",NA,NA,NA,NA,NA,NA,"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway_link",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"yes",NA,NA,"70 mph",NA,NA,"GB:motorway","no",NA,NA,"DBFO5",NA,NA,"yes",NA,"National Highways","Q5760006",NA,NA,NA,NA,"M25","yes",NA,NA,NA,"bing",NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,-0.1977677,51.2594531,-0.197318,51.2593837
"1038277535",NA,NA,"yes",NA,NA,NA,NA,NA,NA,"J",NA,NA,NA,NA,NA,NA,NA,NA,"Reigate;Sutton;Kingston (A240)",NA,NA,"A217",NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway_link",NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,"yes",NA,NA,"70 mph",NA,NA,"GB:motorway","peak_traffic",NA,NA,"DBFO5",NA,NA,"yes",NA,"National Highways","Q5760006",NA,NA,NA,NA,"M25","yes",NA,NA,NA,"bing",NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,-0.1967214,51.2585412,-0.1969912,51.2582492
"1044057105","Huntercombe Spur",NA,"yes",NA,"Hunterscombe Spur",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Huntercombe Spur",NA,NA,"SOUTH WALES;Reading",NA,NA,"M4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway_link",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"yes",NA,NA,"70 mph",NA,NA,"GB:motorway","peak_traffic",NA,NA,"3",NA,NA,"yes",NA,"National Highways","Q5760006",NA,NA,NA,NA,"M4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,-0.6548979,51.5132228,-0.6554015,51.5119355
"1044057106","Huntercombe Spur",NA,"no",NA,"Hunterscombe Spur",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Huntercombe Spur",NA,NA,"Slough (West)",NA,NA,"A4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway_link",NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,"yes",NA,NA,"70 mph",NA,NA,"GB:motorway","no",NA,NA,"3",NA,NA,"yes",NA,"National Highways","Q5760006",NA,NA,NA,NA,"M4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,-0.6548408,51.5137734,-0.6545747,51.5155925
"1049948243",NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South Wales;Swindon",NA,NA,"M4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway_link",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"no",NA,NA,"70 mph",NA,NA,"GB:motorway","no",NA,NA,"3",NA,NA,"yes",NA,"National Highways","Q5760006",NA,NA,NA,NA,"M4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.3161318,51.4524725,-1.3199347,51.4527621
"1049948244",NA,NA,"no",NA,NA,NA,NA,NA,NA,"L",NA,NA,NA,NA,NA,NA,NA,NA,"Newbury;Oxford",NA,NA,"A34",NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway_link",NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,"no",NA,NA,"70 mph",NA,NA,"GB:motorway","no",NA,NA,"3",NA,NA,"yes",NA,"National Highways","Q5760006",NA,NA,NA,NA,"M4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.3170594,51.4529609,-1.3156309,51.4529804
