"osm_id","name","active_traffic_management","admin_name","alt_name","bicycle","bridge","bridge.alt_name","bridge.alt_name.wikidata","bridge.name","bridge.name.wikidata","bridge.ref","bridge_ref","carriageway_ref","change","change.lanes","construction_contract_name","covered","cutting","cycleway.left","description","destination","destination.lanes","destination.ref","destination.ref.lanes","destination.ref.to","destination.ref.to.lanes","destination.symbol","destination.symbol.lanes","embankment","enforcement.maxspeed","expressway","fixme","hazard","highway","incline","int_ref","is_in","junction","junction.ref","lane_markings","lanes","lanes.bus","layer","lit","loc_name","maxheight","maxheight.signed","maxspeed","maxspeed.enforcement","maxspeed.type","maxspeed.variable","mkgmap.flare.check","motor_vehicle.conditional","motorway","national_highways.area","note","old_ref","oneway","operator","operator.wikidata","placement","project_name","proposed.active_traffic_management","proposed.lanes","ref","ref_direction","shoulder","shoulder.surface","shoulder.width","smoothness","source","source.bridge","source.destination","source.lit","source.maxspeed","source.operator","source.ref","start_date","surface","toll","toll.motorcycle","tunnel","tunnel.name","turn.lanes","width","width.lanes","wikidata","start_longitude","start_latitude","end_longitude","end_latitude"
"2722520",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B",NA,NA,NA,NA,NA,NA,"London Orbital Motorway",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway",NA,NA,NA,NA,NA,NA,"4",NA,NA,"no",NA,NA,NA,"70 mph",NA,"GB:motorway","peak_traffic",NA,NA,NA,"DBFO5",NA,NA,"yes","National Highways","Q5760006",NA,NA,NA,NA,"M25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,NA,NA,0.0955575,51.2802444,0.1064795,51.2843134
"2722521",NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,NA,NA,NA,"London Orbital Motorway","Gatwick (M23);Heathrow (M4)",NA,"M25",NA,NA,NA,"airport",NA,NA,NA,NA,NA,NA,"motorway",NA,NA,NA,NA,NA,NA,"2",NA,NA,"yes",NA,NA,NA,"70 mph",NA,"GB:motorway","no",NA,NA,NA,"DBFO5",NA,NA,"yes","National Highways","Q5760006",NA,NA,NA,NA,"M25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,NA,NA,0.1470602,51.2929972,0.1444595,51.2918617
"2818814",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway",NA,"E 15",NA,NA,NA,NA,"2",NA,NA,"no",NA,"default",NA,"70 mph",NA,"GB:motorway",NA,NA,NA,NA,"8",NA,NA,"yes","National Highways","Q5760006",NA,NA,NA,NA,"A1(M)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,NA,NA,-0.2032041,51.8412204,-0.1967143,51.8624926
"2818815",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway",NA,"E 15",NA,NA,NA,NA,"2",NA,NA,"no",NA,"default",NA,"70 mph",NA,"GB:motorway",NA,NA,NA,NA,"8",NA,NA,"yes","National Highways","Q5760006",NA,NA,NA,NA,"A1(M)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,NA,NA,-0.2025028,51.8792894,-0.1967732,51.8646556
"2819161",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway",NA,"E 15",NA,NA,NA,NA,"2",NA,NA,"no",NA,"default",NA,"70 mph",NA,"GB:motorway",NA,NA,NA,NA,"8",NA,NA,"yes","National Highways","Q5760006",NA,NA,NA,NA,"A1(M)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,NA,NA,-0.2221989,51.9236907,-0.2258331,51.9063326
"2819254",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway",NA,"E 15",NA,NA,NA,NA,"3",NA,NA,"no",NA,NA,NA,"70 mph",NA,"GB:motorway",NA,NA,NA,NA,"8",NA,NA,"yes","National Highways","Q5760006","right_of:2",NA,NA,NA,"A1(M)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,NA,NA,-0.2141311,51.9405382,-0.2113646,51.9513181
"2819255",NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"B",NA,NA,NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway",NA,"E 15",NA,NA,NA,NA,"2",NA,NA,"no",NA,"default",NA,"70 mph",NA,"GB:motorway",NA,NA,NA,NA,"8",NA,NA,"yes","National Highways","Q5760006",NA,NA,NA,NA,"A1(M)",NA,NA,NA,NA,NA,"Bing",NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,NA,NA,-0.1999803,51.9662234,-0.2065697,51.9608701
"2898236","Wheatley Spur","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"J",NA,NA,NA,NA,NA,NA,NA,"Oxford",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway",NA,NA,NA,NA,NA,NA,"2",NA,NA,"no",NA,NA,NA,"70 mph",NA,"GB:motorway","no",NA,NA,NA,"DBFO30",NA,NA,"yes","National Highways","Q5760006",NA,NA,NA,NA,"M40",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stats19",NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,NA,NA,-1.0744556,51.7315794,-1.0838268,51.7334019
"2954284",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B",NA,NA,"Slough-Maidenhead By-Pass",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway",NA,"E 30",NA,NA,NA,NA,"3",NA,NA,"yes",NA,"default",NA,"70 mph",NA,"GB:motorway","peak_traffic",NA,NA,NA,"3",NA,NA,"yes","National Highways","Q5760006",NA,NA,NA,NA,"M4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,NA,NA,-0.652367,51.511003,-0.6173912,51.5033794
"2954286",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway",NA,"E 30",NA,NA,NA,NA,"3",NA,NA,"no",NA,"default",NA,"70 mph",NA,"GB:motorway","peak_traffic",NA,NA,NA,"3",NA,NA,"yes","National Highways","Q5760006",NA,NA,NA,NA,"M4",NA,NA,NA,NA,NA,NA,NA,NA,"P174-0077 & 78 west & east end of unlit",NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,NA,NA,-0.8407214,51.4372612,-0.7411825,51.4917237
"2954345",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway",NA,"E 30",NA,NA,NA,NA,"3",NA,NA,NA,NA,"default",NA,"70 mph",NA,"construction","peak_traffic",NA,NA,NA,"3",NA,NA,"yes","National Highways","Q5760006",NA,NA,NA,NA,"M4",NA,NA,NA,NA,NA,NA,NA,NA,"updated 2012-02-19 visual & P174-0077 at ends [part earlier photo surveys P150-0789-91]",NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,NA,NA,-0.9626061,51.4118756,-0.9120021,51.4201438
"2954346",NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway",NA,NA,NA,NA,NA,NA,"2",NA,NA,"yes",NA,NA,NA,"70 mph",NA,"GB:motorway","no",NA,NA,NA,NA,NA,NA,"yes","Wokingham Borough Council",NA,NA,NA,NA,NA,"A329(M)",NA,NA,NA,NA,NA,"bing",NA,NA,NA,NA,"http://www.publications.parliament.uk/pa/ld200607/ldhansrd/text/70711w0004.htm",NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,NA,NA,-0.7998024,51.4135937,-0.8044455,51.4158701
"2954353",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway",NA,"E 30",NA,NA,NA,NA,"3",NA,NA,NA,NA,NA,NA,"70 mph",NA,"GB:motorway","peak_traffic",NA,NA,NA,"3",NA,NA,"yes","National Highways","Q5760006",NA,NA,NA,NA,"M4",NA,NA,NA,NA,"excellent",NA,NA,NA,"updated 2012-02-19 visual & P174-0077 at ends [part earlier photo surveys P150-0789-91]",NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,NA,NA,-1.0593118,51.4364924,-1.057146,51.4355716
"2954355",NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway",NA,"E 30",NA,NA,NA,NA,"3",NA,NA,"no",NA,"default",NA,"70 mph",NA,"GB:motorway","no",NA,NA,NA,"3",NA,NA,"yes","National Highways","Q5760006",NA,NA,NA,NA,"M4",NA,NA,NA,NA,NA,NA,NA,NA,"P150-789 on 2011-05-03",NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,NA,NA,-1.3087694,51.4528872,-1.2661464,51.4653639
"2954357",NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway",NA,"E 30",NA,NA,NA,NA,"3",NA,NA,"no",NA,"default",NA,"70 mph",NA,"GB:motorway","no",NA,NA,NA,"3",NA,NA,"yes","National Highways","Q5760006",NA,NA,NA,NA,"M4",NA,NA,NA,NA,NA,NA,NA,NA,"P150-789 on 2011-05-03",NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,NA,NA,-1.2661887,51.4651676,-1.3087398,51.4527512
"2954358",NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway",NA,"E 30",NA,NA,NA,NA,"3",NA,NA,"no",NA,"default",NA,"70 mph",NA,"GB:motorway","no",NA,NA,NA,"3",NA,NA,"yes","National Highways","Q5760006",NA,NA,NA,NA,"M4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,NA,NA,-1.5293744,51.4717654,-1.4835845,51.453349
"2954384",NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway",NA,"E 30",NA,NA,NA,NA,"3",NA,NA,"no",NA,"default",NA,"70 mph",NA,"GB:motorway","no",NA,NA,NA,"3",NA,NA,"yes","National Highways","Q5760006",NA,NA,NA,NA,"M4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,NA,NA,-1.4253471,51.4477162,-1.4815688,51.4526299
"2968752",NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway",NA,NA,NA,NA,NA,NA,"3",NA,NA,"no",NA,NA,NA,"70 mph",NA,"GB:motorway","no",NA,NA,NA,"DBFO5",NA,NA,"yes","National Highways","Q5760006",NA,NA,NA,NA,"M11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,NA,NA,0.0839014,51.6401945,0.0581645,51.6145591
"2968753",NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway",NA,NA,NA,NA,NA,NA,"2",NA,NA,"yes",NA,NA,NA,"50 mph",NA,"sign","no",NA,NA,NA,"DBFO5",NA,NA,"yes","National Highways","Q5760006",NA,NA,NA,NA,"M11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,NA,NA,0.0399546,51.5958975,0.0421723,51.5977009
"2968755",NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway",NA,NA,NA,NA,NA,NA,"3",NA,NA,"no",NA,NA,NA,"70 mph",NA,"GB:motorway","no",NA,NA,NA,"DBFO5",NA,NA,"yes","National Highways","Q5760006",NA,NA,NA,NA,"M11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,NA,NA,0.0861412,51.6417473,0.1123638,51.6633792
"3092595",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B",NA,NA,NA,NA,NA,NA,NA,"London",NA,"M23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway",NA,NA,NA,NA,NA,NA,"3",NA,NA,"no",NA,"default",NA,"70 mph",NA,"GB:motorway","peak_traffic",NA,NA,NA,"4",NA,NA,"yes","National Highways","Q5760006",NA,NA,NA,NA,"M23",NA,"yes",NA,NA,NA,"yahoo",NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,NA,NA,-0.1359303,51.1548154,-0.1320057,51.1630535
"3256120",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B",NA,NA,NA,NA,NA,NA,"London Orbital Motorway","(M23, M20);Woking (A320);Gatwick;Dartford",NA,"M25",NA,NA,NA,"airport",NA,NA,NA,NA,NA,NA,"motorway",NA,NA,NA,NA,NA,NA,"3",NA,NA,"yes",NA,"default",NA,"70 mph",NA,"GB:motorway","peak_traffic",NA,NA,NA,"DBFO5",NA,NA,"yes","National Highways","Q5760006",NA,NA,NA,NA,"M25",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,NA,NA,-0.5363698,51.3989735,-0.5336853,51.3948088
"3256121",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B",NA,NA,NA,NA,NA,NA,"London Orbital Motorway","Gatwick (M23);Dartford & (M20);Guildford (A3)",NA,"M25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway",NA,NA,NA,NA,NA,NA,"3",NA,NA,"yes",NA,"default",NA,"70 mph",NA,"GB:motorway","peak_traffic",NA,NA,NA,"DBFO5",NA,NA,"yes","National Highways","Q5760006",NA,NA,NA,NA,"M25",NA,"yes",NA,NA,NA,NA,NA,NA,NA,"HA publicity",NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,NA,NA,-0.511641,51.3789858,-0.509011,51.3749973
"3256122",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B",NA,NA,NA,NA,NA,NA,"London Orbital Motorway",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway",NA,NA,NA,NA,NA,NA,"4",NA,NA,"yes",NA,"default",NA,"70 mph",NA,"GB:motorway","peak_traffic",NA,"no @ (2024 Mar 15 21:00-00:00; 2024 Mar 16 - 2024 Mar 17; 2024 Mar 18 00:00-06:00)",NA,"DBFO5",NA,NA,"yes","National Highways","Q5760006",NA,NA,NA,NA,"M25",NA,"yes",NA,NA,NA,NA,NA,NA,NA,"HA publicity",NA,NA,NA,"concrete",NA,NA,NA,NA,NA,NA,NA,NA,-0.4855376,51.3474694,-0.4780439,51.3291228
"3256123",NA,"disabled",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B",NA,NA,NA,NA,NA,NA,"London Orbital Motorway","Gatwick (M23);Dartford & (M20);Leatherhead (A243)",NA,"M25",NA,NA,NA,"airport",NA,NA,NA,NA,NA,NA,"motorway",NA,NA,NA,NA,NA,NA,"3",NA,NA,"yes",NA,"default",NA,"50 mph",NA,"construction","disabled",NA,NA,NA,"DBFO5",NA,NA,"yes","National Highways","Q5760006",NA,NA,NA,NA,"M25",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"concrete",NA,NA,NA,NA,NA,NA,NA,NA,-0.4558363,51.3236577,-0.4436652,51.3197896
"3256124",NA,"disabled",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,NA,NA,NA,"London Orbital Motorway","(M3, M4, M40);Heathrow;Woking (A320);Watford",NA,"M25",NA,NA,NA,"airport",NA,NA,NA,NA,NA,NA,"motorway",NA,NA,NA,NA,NA,NA,"3",NA,NA,"yes",NA,"default",NA,"50 mph",NA,"construction","disabled",NA,NA,NA,"DBFO5",NA,NA,"yes","National Highways","Q5760006",NA,NA,NA,NA,"M25",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"concrete",NA,NA,NA,NA,NA,NA,NA,NA,-0.4437347,51.3195976,-0.4570733,51.3237323
"3405103",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,NA,NA,NA,"London Orbital Motorway","Leatherhead (A243);Heathrow (M4);Watford & (M1)",NA,"M25",NA,NA,NA,"airport",NA,NA,NA,NA,NA,NA,"motorway",NA,NA,NA,NA,NA,NA,"4",NA,NA,"yes",NA,"default",NA,"70 mph",NA,"GB:motorway","peak_traffic",NA,NA,NA,"DBFO5",NA,NA,"yes","National Highways","Q5760006",NA,NA,NA,NA,"M25",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,NA,NA,-0.166222,51.2684876,-0.2031589,51.2579942
"3405105",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B",NA,NA,NA,NA,NA,NA,"London Orbital Motorway","Gatwick;Dartford & (M20);Reigate",NA,"M25",NA,NA,NA,"airport",NA,NA,NA,NA,NA,NA,"motorway",NA,NA,NA,NA,NA,NA,"4",NA,NA,"yes",NA,"default",NA,"70 mph",NA,"GB:motorway","peak_traffic",NA,NA,NA,"DBFO5",NA,NA,"yes","National Highways","Q5760006",NA,NA,NA,NA,"M25",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,NA,NA,-0.3364532,51.3155332,-0.3281583,51.3127156
"3631212",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway",NA,NA,NA,NA,NA,NA,"2",NA,NA,"yes",NA,NA,NA,"70 mph",NA,"GB:motorway",NA,NA,NA,NA,"DBFO5",NA,NA,"yes","National Highways","Q5760006",NA,NA,NA,NA,"A1(M)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stats19",NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,NA,NA,-0.2237632,51.7790771,-0.2234108,51.7789074
"3663016",NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway",NA,NA,NA,NA,NA,NA,"3",NA,NA,"no",NA,"default",NA,"70 mph",NA,"GB:motorway","no",NA,NA,NA,"4",NA,NA,"yes","National Highways","Q5760006",NA,NA,NA,NA,"M23",NA,"yes",NA,NA,NA,"yahoo",NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,NA,NA,-0.1410461,51.1335438,-0.1371464,51.1157497
"3976915",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"J",NA,NA,NA,NA,NA,NA,NA,"Newmarket;Norwich",NA,"A11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway",NA,NA,NA,NA,NA,NA,"2",NA,NA,"no",NA,"default",NA,"70 mph",NA,"GB:motorway",NA,NA,NA,NA,"6",NA,NA,"yes","National Highways","Q5760006",NA,NA,NA,NA,"M11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,NA,NA,0.1911928,52.0550965,0.1848341,52.0649476
"3976916",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway",NA,NA,NA,NA,NA,NA,"2",NA,NA,"no",NA,"default",NA,"70 mph",NA,"GB:motorway",NA,NA,NA,NA,"6",NA,NA,"yes","National Highways","Q5760006",NA,NA,NA,NA,"M11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,NA,NA,0.1860605,52.063703,0.189018,52.0590108
"3992757",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B",NA,NA,NA,NA,NA,NA,"London-Cambridge Motorway",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway",NA,NA,NA,NA,NA,NA,"2",NA,NA,"no",NA,"default",NA,"70 mph",NA,NA,NA,NA,NA,NA,"6",NA,NA,"yes","National Highways","Q5760006",NA,NA,NA,NA,"M11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,NA,NA,0.2196282,51.9207262,0.2227057,51.9073076
"3992787",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K",NA,NA,NA,NA,NA,NA,NA,"Dover;Channel Tunnel;Maidstone;Hastings;Sevenoaks (A21)",NA,"M26;(M20)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway",NA,NA,NA,NA,NA,NA,"2",NA,NA,"yes",NA,"default",NA,"70 mph",NA,"GB:motorway","peak_traffic",NA,NA,NA,"DBFO5",NA,NA,"yes","National Highways","Q5760006",NA,NA,NA,NA,"M25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,NA,NA,0.1309637,51.2881756,0.1434674,51.2916394
"3992806",NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway",NA,NA,NA,NA,NA,NA,"4",NA,NA,"yes",NA,"default",NA,"70 mph",NA,"GB:motorway","no",NA,NA,NA,"4",NA,NA,"yes","National Highways","Q5760006",NA,NA,NA,NA,"M2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,NA,NA,0.483132,51.3704654,0.5049689,51.3416348
"3992813",NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway",NA,NA,NA,NA,NA,NA,"2",NA,NA,"yes",NA,"default",NA,"70 mph",NA,"GB:motorway","no",NA,NA,NA,"4",NA,NA,"yes","National Highways","Q5760006",NA,NA,NA,NA,"M2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,NA,NA,0.578307,51.334707,0.5904714,51.3375744
"3992814",NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway",NA,NA,NA,NA,NA,NA,"2",NA,NA,"no",NA,"default",NA,"70 mph",NA,"GB:motorway","no",NA,NA,NA,"4",NA,NA,"yes","National Highways","Q5760006",NA,NA,NA,NA,"M2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,NA,NA,0.6610404,51.3303215,0.6361806,51.3395589
"3992815",NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway",NA,NA,NA,NA,NA,NA,"2",NA,NA,"no",NA,"default",NA,"70 mph",NA,"GB:motorway","no",NA,NA,NA,"4",NA,NA,"yes","National Highways","Q5760006",NA,NA,NA,NA,"M2",NA,NA,NA,NA,NA,"survey",NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,NA,NA,0.6645652,51.3291641,0.6764255,51.3246892
"3992816",NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway",NA,NA,NA,NA,NA,NA,"2",NA,NA,"no",NA,"default",NA,"70 mph",NA,"GB:motorway","no",NA,NA,NA,"4",NA,NA,"yes","National Highways","Q5760006",NA,NA,NA,NA,"M2",NA,NA,NA,NA,NA,"survey",NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,NA,NA,0.7254572,51.3031769,0.6765311,51.324521
"3992817",NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway",NA,NA,NA,NA,NA,NA,"2",NA,NA,"no",NA,"default",NA,"70 mph",NA,"GB:motorway","no",NA,NA,NA,"4",NA,NA,"yes","National Highways","Q5760006",NA,NA,NA,NA,"M2",NA,NA,NA,NA,NA,"survey",NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,NA,NA,0.7326847,51.3004265,0.8178622,51.2954788
